🚀 连接设备: 192.168.31.194...
📋 开始全量扫描: 0x0000 - 0x5000
--------------------------------------------------------------------------------
地址       | Raw    | Signed  | /10      | /100    
0x42A9   | 0      | 0       | 0.0      | 0.0     
0x42AA   | 0      | 0       | 0.0      | 0.0     
0x42AB   | 0      | 0       | 0.0      | 0.0     
0x42AC   | 0      | 0       | 0.0      | 0.0     
0x42AD   | 0      | 0       | 0.0      | 0.0     
0x42AE   | 0      | 0       | 0.0      | 0.0     
0x42AF   | 0      | 0       | 0.0      | 0.0     
0x42B0   | 0      | 0       | 0.0      | 0.0     
0x42B1   | 0      | 0       | 0.0      | 0.0     
0x42B2   | 0      | 0       | 0.0      | 0.0     
0x42B3   | 0      | 0       | 0.0      | 0.0     
0x42B4   | 0      | 0       | 0.0      | 0.0     
0x42B5   | 0      | 0       | 0.0      | 0.0     
0x42B6   | 0      | 0       | 0.0      | 0.0     
0x42B7   | 0      | 0       | 0.0      | 0.0     
0x42B8   | 0      | 0       | 0.0      | 0.0     
0x42B9   | 0      | 0       | 0.0      | 0.0     
0x42BA   | 0      | 0       | 0.0      | 0.0     
0x42BB   | 0      | 0       | 0.0      | 0.0     
0x42BC   | 0      | 0       | 0.0      | 0.0     
0x42BD   | 0      | 0       | 0.0      | 0.0     
0x42BE   | 0      | 0       | 0.0      | 0.0     
0x42BF   | 0      | 0       | 0.0      | 0.0     
0x42C0   | 0      | 0       | 0.0      | 0.0     
0x42C1   | 0      | 0       | 0.0      | 0.0     
0x42C2   | 0      | 0       | 0.0      | 0.0     
0x42C3   | 0      | 0       | 0.0      | 0.0     
0x42C4   | 0      | 0       | 0.0      | 0.0     
0x42C5   | 0      | 0       | 0.0      | 0.0     
0x42C6   | 0      | 0       | 0.0      | 0.0     
0x42C7   | 0      | 0       | 0.0      | 0.0     
0x42C8   | 0      | 0       | 0.0      | 0.0     
0x42C9   | 0      | 0       | 0.0      | 0.0     
0x42CA   | 0      | 0       | 0.0      | 0.0     
0x42CB   | 0      | 0       | 0.0      | 0.0     
0x42CC   | 0      | 0       | 0.0      | 0.0     
0x42CD   | 0      | 0       | 0.0      | 0.0     
0x42CE   | 0      | 0       | 0.0      | 0.0     
0x42CF   | 0      | 0       | 0.0      | 0.0     
0x42D0   | 0      | 0       | 0.0      | 0.0     
0x42D1   | 0      | 0       | 0.0      | 0.0     
0x42D2   | 0      | 0       | 0.0      | 0.0     
0x42D3   | 0      | 0       | 0.0      | 0.0     
0x42D4   | 0      | 0       | 0.0      | 0.0     
0x42D5   | 0      | 0       | 0.0      | 0.0     
0x42D6   | 0      | 0       | 0.0      | 0.0     
0x42D7   | 0      | 0       | 0.0      | 0.0     
0x42D8   | 0      | 0       | 0.0      | 0.0     
0x42D9   | 0      | 0       | 0.0      | 0.0     
0x42DA   | 0      | 0       | 0.0      | 0.0     
0x42DB   | 0      | 0       | 0.0      | 0.0     
0x42DC   | 0      | 0       | 0.0      | 0.0     
0x42DD   | 0      | 0       | 0.0      | 0.0     
0x42DE   | 0      | 0       | 0.0      | 0.0     
0x42DF   | 0      | 0       | 0.0      | 0.0     
0x42E0   | 0      | 0       | 0.0      | 0.0     
0x42E1   | 0      | 0       | 0.0      | 0.0     
0x42E2   | 0      | 0       | 0.0      | 0.0     
0x42E3   | 0      | 0       | 0.0      | 0.0     
0x42E4   | 0      | 0       | 0.0      | 0.0     
0x42E5   | 0      | 0       | 0.0      | 0.0     
0x42E6   | 0      | 0       | 0.0      | 0.0     
0x42E7   | 0      | 0       | 0.0      | 0.0     
0x42E8   | 0      | 0       | 0.0      | 0.0     
0x42E9   | 0      | 0       | 0.0      | 0.0     
0x42EA   | 0      | 0       | 0.0      | 0.0     
0x42EB   | 0      | 0       | 0.0      | 0.0     
0x42EC   | 0      | 0       | 0.0      | 0.0     
0x42ED   | 0      | 0       | 0.0      | 0.0     
0x42EE   | 0      | 0       | 0.0      | 0.0     
0x42EF   | 0      | 0       | 0.0      | 0.0     
0x42F0   | 0      | 0       | 0.0      | 0.0     
0x42F1   | 0      | 0       | 0.0      | 0.0     
0x42F2   | 0      | 0       | 0.0      | 0.0     
0x42F3   | 0      | 0       | 0.0      | 0.0     
0x42F4   | 0      | 0       | 0.0      | 0.0     
0x42F5   | 0      | 0       | 0.0      | 0.0     
0x42F6   | 0      | 0       | 0.0      | 0.0     
0x42F7   | 0      | 0       | 0.0      | 0.0     
0x42F8   | 0      | 0       | 0.0      | 0.0     
0x42F9   | 0      | 0       | 0.0      | 0.0     
0x42FA   | 0      | 0       | 0.0      | 0.0     
0x42FB   | 0      | 0       | 0.0      | 0.0     
0x42FC   | 0      | 0       | 0.0      | 0.0     
0x42FD   | 0      | 0       | 0.0      | 0.0     
0x42FE   | 0      | 0       | 0.0      | 0.0     
0x42FF   | 0      | 0       | 0.0      | 0.0     
0x4300   | 0      | 0       | 0.0      | 0.0     
0x4301   | 0      | 0       | 0.0      | 0.0     
0x4302   | 0      | 0       | 0.0      | 0.0     
0x4303   | 0      | 0       | 0.0      | 0.0     
0x4304   | 0      | 0       | 0.0      | 0.0     
0x4305   | 0      | 0       | 0.0      | 0.0     
0x4306   | 0      | 0       | 0.0      | 0.0     
0x4307   | 0      | 0       | 0.0      | 0.0     
0x4308   | 0      | 0       | 0.0      | 0.0     
0x4309   | 0      | 0       | 0.0      | 0.0     
0x430A   | 0      | 0       | 0.0      | 0.0     
0x430B   | 0      | 0       | 0.0      | 0.0     
0x430C   | 0      | 0       | 0.0      | 0.0     
0x430D   | 0      | 0       | 0.0      | 0.0     
0x430E   | 0      | 0       | 0.0      | 0.0     
0x430F   | 0      | 0       | 0.0      | 0.0     
0x4310   | 0      | 0       | 0.0      | 0.0     
0x4311   | 0      | 0       | 0.0      | 0.0     
0x4312   | 0      | 0       | 0.0      | 0.0     
0x4313   | 0      | 0       | 0.0      | 0.0     
0x4314   | 0      | 0       | 0.0      | 0.0     
0x4315   | 0      | 0       | 0.0      | 0.0     
0x4316   | 0      | 0       | 0.0      | 0.0     
0x4317   | 0      | 0       | 0.0      | 0.0     
0x4318   | 0      | 0       | 0.0      | 0.0     
0x4319   | 0      | 0       | 0.0      | 0.0     
0x431A   | 0      | 0       | 0.0      | 0.0     
0x431B   | 0      | 0       | 0.0      | 0.0     
0x431C   | 0      | 0       | 0.0      | 0.0     
0x431D   | 0      | 0       | 0.0      | 0.0     
0x431E   | 0      | 0       | 0.0      | 0.0     
0x431F   | 0      | 0       | 0.0      | 0.0     
0x4320   | 0      | 0       | 0.0      | 0.0     
0x4321   | 0      | 0       | 0.0      | 0.0     
0x4322   | 0      | 0       | 0.0      | 0.0     
0x4323   | 0      | 0       | 0.0      | 0.0     
0x4324   | 0      | 0       | 0.0      | 0.0     
0x4325   | 0      | 0       | 0.0      | 0.0     
0x4326   | 0      | 0       | 0.0      | 0.0     
0x4327   | 0      | 0       | 0.0      | 0.0     
0x4328   | 0      | 0       | 0.0      | 0.0     
0x4329   | 0      | 0       | 0.0      | 0.0     
0x432A   | 0      | 0       | 0.0      | 0.0     
0x432B   | 0      | 0       | 0.0      | 0.0     
0x432C   | 0      | 0       | 0.0      | 0.0     
0x432D   | 0      | 0       | 0.0      | 0.0     
0x432E   | 0      | 0       | 0.0      | 0.0     
0x432F   | 0      | 0       | 0.0      | 0.0     
0x4330   | 0      | 0       | 0.0      | 0.0     
0x4331   | 0      | 0       | 0.0      | 0.0     
0x4332   | 0      | 0       | 0.0      | 0.0     
0x4333   | 0      | 0       | 0.0      | 0.0     
0x4334   | 0      | 0       | 0.0      | 0.0     
0x4335   | 0      | 0       | 0.0      | 0.0     
0x4336   | 0      | 0       | 0.0      | 0.0     
0x4337   | 0      | 0       | 0.0      | 0.0     
0x4338   | 0      | 0       | 0.0      | 0.0     
0x4339   | 0      | 0       | 0.0      | 0.0     
0x433A   | 0      | 0       | 0.0      | 0.0     
0x433B   | 0      | 0       | 0.0      | 0.0     
0x433C   | 0      | 0       | 0.0      | 0.0     
0x433D   | 0      | 0       | 0.0      | 0.0     
0x433E   | 0      | 0       | 0.0      | 0.0     
0x433F   | 0      | 0       | 0.0      | 0.0     
0x4340   | 0      | 0       | 0.0      | 0.0     
0x4341   | 0      | 0       | 0.0      | 0.0     
0x4342   | 0      | 0       | 0.0      | 0.0     
0x4343   | 0      | 0       | 0.0      | 0.0     
0x4344   | 0      | 0       | 0.0      | 0.0     
0x4345   | 0      | 0       | 0.0      | 0.0     
0x4346   | 0      | 0       | 0.0      | 0.0     
0x4347   | 0      | 0       | 0.0      | 0.0     
0x4348   | 0      | 0       | 0.0      | 0.0     
0x4349   | 0      | 0       | 0.0      | 0.0     
0x434A   | 0      | 0       | 0.0      | 0.0     
0x434B   | 0      | 0       | 0.0      | 0.0     
0x434C   | 0      | 0       | 0.0      | 0.0     
0x434D   | 0      | 0       | 0.0      | 0.0     
0x434E   | 0      | 0       | 0.0      | 0.0     
0x434F   | 0      | 0       | 0.0      | 0.0     
0x4350   | 0      | 0       | 0.0      | 0.0     
0x4351   | 0      | 0       | 0.0      | 0.0     
0x4352   | 0      | 0       | 0.0      | 0.0     
0x4353   | 0      | 0       | 0.0      | 0.0     
0x4354   | 0      | 0       | 0.0      | 0.0     
0x4355   | 0      | 0       | 0.0      | 0.0     
0x4356   | 0      | 0       | 0.0      | 0.0     
0x4357   | 0      | 0       | 0.0      | 0.0     
0x4358   | 0      | 0       | 0.0      | 0.0     
0x4359   | 0      | 0       | 0.0      | 0.0     
0x435A   | 0      | 0       | 0.0      | 0.0     
0x435B   | 0      | 0       | 0.0      | 0.0     
0x435C   | 0      | 0       | 0.0      | 0.0     
0x435D   | 0      | 0       | 0.0      | 0.0     
0x435E   | 0      | 0       | 0.0      | 0.0     
0x435F   | 0      | 0       | 0.0      | 0.0     
0x4360   | 0      | 0       | 0.0      | 0.0     
0x4361   | 0      | 0       | 0.0      | 0.0     
0x4362   | 0      | 0       | 0.0      | 0.0     
0x4363   | 0      | 0       | 0.0      | 0.0     
0x4364   | 0      | 0       | 0.0      | 0.0     
0x4365   | 0      | 0       | 0.0      | 0.0     
0x4366   | 0      | 0       | 0.0      | 0.0     
0x4367   | 0      | 0       | 0.0      | 0.0     
0x4368   | 0      | 0       | 0.0      | 0.0     
0x4369   | 0      | 0       | 0.0      | 0.0     
0x436A   | 0      | 0       | 0.0      | 0.0     
0x436B   | 0      | 0       | 0.0      | 0.0     
0x436C   | 0      | 0       | 0.0      | 0.0     
0x436D   | 0      | 0       | 0.0      | 0.0     
0x436E   | 0      | 0       | 0.0      | 0.0     
0x436F   | 0      | 0       | 0.0      | 0.0     
0x4370   | 0      | 0       | 0.0      | 0.0     
0x4371   | 0      | 0       | 0.0      | 0.0     
0x4372   | 0      | 0       | 0.0      | 0.0     
0x4373   | 0      | 0       | 0.0      | 0.0     
0x4374   | 0      | 0       | 0.0      | 0.0     
0x4375   | 0      | 0       | 0.0      | 0.0     
0x4376   | 0      | 0       | 0.0      | 0.0     
0x4377   | 0      | 0       | 0.0      | 0.0     
0x4378   | 0      | 0       | 0.0      | 0.0     
0x4379   | 0      | 0       | 0.0      | 0.0     
0x437A   | 0      | 0       | 0.0      | 0.0     
0x437B   | 0      | 0       | 0.0      | 0.0     
0x437C   | 0      | 0       | 0.0      | 0.0     
0x437D   | 0      | 0       | 0.0      | 0.0     
0x437E   | 0      | 0       | 0.0      | 0.0     
0x437F   | 0      | 0       | 0.0      | 0.0     
0x4380   | 0      | 0       | 0.0      | 0.0     
0x4381   | 0      | 0       | 0.0      | 0.0     
0x4382   | 0      | 0       | 0.0      | 0.0     
0x4383   | 0      | 0       | 0.0      | 0.0     
0x4384   | 0      | 0       | 0.0      | 0.0     
0x4385   | 0      | 0       | 0.0      | 0.0     
0x4386   | 0      | 0       | 0.0      | 0.0     
0x4387   | 0      | 0       | 0.0      | 0.0     
0x4388   | 0      | 0       | 0.0      | 0.0     
0x4389   | 0      | 0       | 0.0      | 0.0     
0x438A   | 0      | 0       | 0.0      | 0.0     
0x438B   | 0      | 0       | 0.0      | 0.0     
0x438C   | 0      | 0       | 0.0      | 0.0     
0x438D   | 0      | 0       | 0.0      | 0.0     
0x438E   | 0      | 0       | 0.0      | 0.0     
0x438F   | 0      | 0       | 0.0      | 0.0     
0x4390   | 0      | 0       | 0.0      | 0.0     
0x4391   | 0      | 0       | 0.0      | 0.0     
0x4392   | 0      | 0       | 0.0      | 0.0     
0x4393   | 0      | 0       | 0.0      | 0.0     
0x4394   | 0      | 0       | 0.0      | 0.0     
0x4395   | 0      | 0       | 0.0      | 0.0     
0x4396   | 0      | 0       | 0.0      | 0.0     
0x4397   | 0      | 0       | 0.0      | 0.0     
0x4398   | 0      | 0       | 0.0      | 0.0     
0x4399   | 0      | 0       | 0.0      | 0.0     
0x439A   | 0      | 0       | 0.0      | 0.0     
0x439B   | 0      | 0       | 0.0      | 0.0     
0x439C   | 0      | 0       | 0.0      | 0.0     
0x439D   | 0      | 0       | 0.0      | 0.0     
0x439E   | 0      | 0       | 0.0      | 0.0     
0x439F   | 0      | 0       | 0.0      | 0.0     
0x43A0   | 0      | 0       | 0.0      | 0.0     
0x43A1   | 0      | 0       | 0.0      | 0.0     
0x43A2   | 0      | 0       | 0.0      | 0.0     
0x43A3   | 0      | 0       | 0.0      | 0.0     
0x43A4   | 0      | 0       | 0.0      | 0.0     
0x43A5   | 0      | 0       | 0.0      | 0.0     
0x43A6   | 0      | 0       | 0.0      | 0.0     
0x43A7   | 0      | 0       | 0.0      | 0.0     
0x43A8   | 0      | 0       | 0.0      | 0.0     
0x43A9   | 0      | 0       | 0.0      | 0.0     
0x43AA   | 0      | 0       | 0.0      | 0.0     
0x43AB   | 0      | 0       | 0.0      | 0.0     
0x43AC   | 0      | 0       | 0.0      | 0.0     
0x43AD   | 0      | 0       | 0.0      | 0.0     
0x43AE   | 0      | 0       | 0.0      | 0.0     
0x43AF   | 0      | 0       | 0.0      | 0.0     
0x43B0   | 0      | 0       | 0.0      | 0.0     
0x43B1   | 0      | 0       | 0.0      | 0.0     
0x43B2   | 0      | 0       | 0.0      | 0.0     
0x43B3   | 0      | 0       | 0.0      | 0.0     
0x43B4   | 0      | 0       | 0.0      | 0.0     
0x43B5   | 0      | 0       | 0.0      | 0.0     
0x43B6   | 0      | 0       | 0.0      | 0.0     
0x43B7   | 0      | 0       | 0.0      | 0.0     
0x43B8   | 0      | 0       | 0.0      | 0.0     
0x43B9   | 0      | 0       | 0.0      | 0.0     
0x43BA   | 0      | 0       | 0.0      | 0.0     
0x43BB   | 0      | 0       | 0.0      | 0.0     
0x43BC   | 0      | 0       | 0.0      | 0.0     
0x43BD   | 0      | 0       | 0.0      | 0.0     
0x43BE   | 0      | 0       | 0.0      | 0.0     
0x43BF   | 0      | 0       | 0.0      | 0.0     
0x43C0   | 0      | 0       | 0.0      | 0.0     
0x43C1   | 0      | 0       | 0.0      | 0.0     
0x43C2   | 0      | 0       | 0.0      | 0.0     
0x43C3   | 0      | 0       | 0.0      | 0.0     
0x43C4   | 0      | 0       | 0.0      | 0.0     
0x43C5   | 0      | 0       | 0.0      | 0.0     
0x43C6   | 0      | 0       | 0.0      | 0.0     
0x43C7   | 0      | 0       | 0.0      | 0.0     
0x43C8   | 0      | 0       | 0.0      | 0.0     
0x43C9   | 0      | 0       | 0.0      | 0.0     
0x43CA   | 0      | 0       | 0.0      | 0.0     
0x43CB   | 0      | 0       | 0.0      | 0.0     
0x43CC   | 0      | 0       | 0.0      | 0.0     
0x43CD   | 0      | 0       | 0.0      | 0.0     
0x43CE   | 0      | 0       | 0.0      | 0.0     
0x43CF   | 0      | 0       | 0.0      | 0.0     
0x43D0   | 0      | 0       | 0.0      | 0.0     
0x43D1   | 0      | 0       | 0.0      | 0.0     
0x43D2   | 0      | 0       | 0.0      | 0.0     
0x43D3   | 0      | 0       | 0.0      | 0.0     
0x43D4   | 0      | 0       | 0.0      | 0.0     
0x43D5   | 0      | 0       | 0.0      | 0.0     
0x43D6   | 0      | 0       | 0.0      | 0.0     
0x43D7   | 0      | 0       | 0.0      | 0.0     
0x43D8   | 0      | 0       | 0.0      | 0.0     
0x43D9   | 0      | 0       | 0.0      | 0.0     
0x43DA   | 0      | 0       | 0.0      | 0.0     
0x43DB   | 0      | 0       | 0.0      | 0.0     
0x43DC   | 0      | 0       | 0.0      | 0.0     
0x43DD   | 0      | 0       | 0.0      | 0.0     
0x43DE   | 0      | 0       | 0.0      | 0.0     
0x43DF   | 0      | 0       | 0.0      | 0.0     
0x43E0   | 0      | 0       | 0.0      | 0.0     
0x43E1   | 0      | 0       | 0.0      | 0.0     
0x43E2   | 0      | 0       | 0.0      | 0.0     
0x43E3   | 0      | 0       | 0.0      | 0.0     
0x43E4   | 0      | 0       | 0.0      | 0.0     
0x43E5   | 0      | 0       | 0.0      | 0.0     
0x43E6   | 0      | 0       | 0.0      | 0.0     
0x43E7   | 0      | 0       | 0.0      | 0.0     
0x43E8   | 0      | 0       | 0.0      | 0.0     
0x43E9   | 0      | 0       | 0.0      | 0.0     
0x43EA   | 0      | 0       | 0.0      | 0.0     
0x43EB   | 0      | 0       | 0.0      | 0.0     
0x43EC   | 0      | 0       | 0.0      | 0.0     
0x43ED   | 0      | 0       | 0.0      | 0.0     
0x43EE   | 0      | 0       | 0.0      | 0.0     
0x43EF   | 0      | 0       | 0.0      | 0.0     
0x43F0   | 0      | 0       | 0.0      | 0.0     
0x43F1   | 0      | 0       | 0.0      | 0.0     
0x43F2   | 0      | 0       | 0.0      | 0.0     
0x43F3   | 0      | 0       | 0.0      | 0.0     
0x43F4   | 0      | 0       | 0.0      | 0.0     
0x43F5   | 0      | 0       | 0.0      | 0.0     
0x43F6   | 0      | 0       | 0.0      | 0.0     
0x43F7   | 0      | 0       | 0.0      | 0.0     
0x43F8   | 0      | 0       | 0.0      | 0.0     
0x43F9   | 0      | 0       | 0.0      | 0.0     
0x43FA   | 0      | 0       | 0.0      | 0.0     
0x43FB   | 0      | 0       | 0.0      | 0.0     
0x43FC   | 0      | 0       | 0.0      | 0.0     
0x43FD   | 0      | 0       | 0.0      | 0.0     
0x43FE   | 0      | 0       | 0.0      | 0.0     
0x43FF   | 0      | 0       | 0.0      | 0.0     
0x4400   | 0      | 0       | 0.0      | 0.0     
0x4401   | 0      | 0       | 0.0      | 0.0     
0x4402   | 0      | 0       | 0.0      | 0.0     
0x4403   | 0      | 0       | 0.0      | 0.0     
0x4404   | 0      | 0       | 0.0      | 0.0     
0x4405   | 0      | 0       | 0.0      | 0.0     
0x4406   | 0      | 0       | 0.0      | 0.0     
0x4407   | 0      | 0       | 0.0      | 0.0     
0x4408   | 0      | 0       | 0.0      | 0.0     
0x4409   | 0      | 0       | 0.0      | 0.0     
0x440A   | 0      | 0       | 0.0      | 0.0     
0x440B   | 0      | 0       | 0.0      | 0.0     
0x440C   | 0      | 0       | 0.0      | 0.0     
0x440D   | 0      | 0       | 0.0      | 0.0     
0x440E   | 0      | 0       | 0.0      | 0.0     
0x440F   | 0      | 0       | 0.0      | 0.0     
0x4410   | 0      | 0       | 0.0      | 0.0     
0x4411   | 0      | 0       | 0.0      | 0.0     
0x4412   | 0      | 0       | 0.0      | 0.0     
0x4413   | 0      | 0       | 0.0      | 0.0     
0x4414   | 0      | 0       | 0.0      | 0.0     
0x4415   | 0      | 0       | 0.0      | 0.0     
0x4416   | 0      | 0       | 0.0      | 0.0     
0x4417   | 0      | 0       | 0.0      | 0.0     
0x4418   | 0      | 0       | 0.0      | 0.0     
0x4419   | 0      | 0       | 0.0      | 0.0     
0x441A   | 0      | 0       | 0.0      | 0.0     
0x441B   | 0      | 0       | 0.0      | 0.0     
0x441C   | 0      | 0       | 0.0      | 0.0     
0x441D   | 0      | 0       | 0.0      | 0.0     
0x441E   | 0      | 0       | 0.0      | 0.0     
0x441F   | 0      | 0       | 0.0      | 0.0     
0x4420   | 0      | 0       | 0.0      | 0.0     
0x4421   | 0      | 0       | 0.0      | 0.0     
0x4422   | 0      | 0       | 0.0      | 0.0     
0x4423   | 0      | 0       | 0.0      | 0.0     
0x4424   | 0      | 0       | 0.0      | 0.0     
0x4425   | 0      | 0       | 0.0      | 0.0     
0x4426   | 0      | 0       | 0.0      | 0.0     
0x4427   | 0      | 0       | 0.0      | 0.0     
0x4428   | 0      | 0       | 0.0      | 0.0     
0x4429   | 0      | 0       | 0.0      | 0.0     
0x442A   | 0      | 0       | 0.0      | 0.0     
0x442B   | 0      | 0       | 0.0      | 0.0     
0x442C   | 0      | 0       | 0.0      | 0.0     
0x442D   | 0      | 0       | 0.0      | 0.0     
0x442E   | 0      | 0       | 0.0      | 0.0     
0x442F   | 0      | 0       | 0.0      | 0.0     
0x4430   | 0      | 0       | 0.0      | 0.0     
0x4431   | 0      | 0       | 0.0      | 0.0     
0x4432   | 0      | 0       | 0.0      | 0.0     
0x4433   | 0      | 0       | 0.0      | 0.0     
0x4434   | 0      | 0       | 0.0      | 0.0     
0x4435   | 0      | 0       | 0.0      | 0.0     
0x4436   | 0      | 0       | 0.0      | 0.0     
0x4437   | 0      | 0       | 0.0      | 0.0     
0x4438   | 0      | 0       | 0.0      | 0.0     
0x4439   | 0      | 0       | 0.0      | 0.0     
0x443A   | 0      | 0       | 0.0      | 0.0     
0x443B   | 0      | 0       | 0.0      | 0.0     
0x443C   | 0      | 0       | 0.0      | 0.0     
0x443D   | 0      | 0       | 0.0      | 0.0     
0x443E   | 0      | 0       | 0.0      | 0.0     
0x443F   | 0      | 0       | 0.0      | 0.0     
0x4440   | 0      | 0       | 0.0      | 0.0     
0x4441   | 0      | 0       | 0.0      | 0.0     
0x4442   | 0      | 0       | 0.0      | 0.0     
0x4443   | 0      | 0       | 0.0      | 0.0     
0x4444   | 0      | 0       | 0.0      | 0.0     
0x4445   | 0      | 0       | 0.0      | 0.0     
0x4446   | 0      | 0       | 0.0      | 0.0     
0x4447   | 0      | 0       | 0.0      | 0.0     
0x4448   | 0      | 0       | 0.0      | 0.0     
0x4449   | 0      | 0       | 0.0      | 0.0     
0x444A   | 0      | 0       | 0.0      | 0.0     
0x444B   | 0      | 0       | 0.0      | 0.0     
0x444C   | 0      | 0       | 0.0      | 0.0     
0x444D   | 0      | 0       | 0.0      | 0.0     
0x444E   | 0      | 0       | 0.0      | 0.0     
0x444F   | 0      | 0       | 0.0      | 0.0     
0x4450   | 0      | 0       | 0.0      | 0.0     
0x4451   | 0      | 0       | 0.0      | 0.0     
0x4452   | 0      | 0       | 0.0      | 0.0     
0x4453   | 0      | 0       | 0.0      | 0.0     
0x4454   | 0      | 0       | 0.0      | 0.0     
0x4455   | 0      | 0       | 0.0      | 0.0     
0x4456   | 0      | 0       | 0.0      | 0.0     
0x4457   | 0      | 0       | 0.0      | 0.0     
0x4458   | 0      | 0       | 0.0      | 0.0     
0x4459   | 0      | 0       | 0.0      | 0.0     
0x445A   | 0      | 0       | 0.0      | 0.0     
0x445B   | 0      | 0       | 0.0      | 0.0     
0x445C   | 0      | 0       | 0.0      | 0.0     
0x445D   | 0      | 0       | 0.0      | 0.0     
0x445E   | 0      | 0       | 0.0      | 0.0     
0x445F   | 0      | 0       | 0.0      | 0.0     
0x4460   | 0      | 0       | 0.0      | 0.0     
0x4461   | 0      | 0       | 0.0      | 0.0     
0x4462   | 0      | 0       | 0.0      | 0.0     
0x4463   | 0      | 0       | 0.0      | 0.0     
0x4464   | 0      | 0       | 0.0      | 0.0     
0x4465   | 0      | 0       | 0.0      | 0.0     
0x4466   | 0      | 0       | 0.0      | 0.0     
0x4467   | 0      | 0       | 0.0      | 0.0     
0x4468   | 0      | 0       | 0.0      | 0.0     
0x4469   | 0      | 0       | 0.0      | 0.0     
0x446A   | 0      | 0       | 0.0      | 0.0     
0x446B   | 0      | 0       | 0.0      | 0.0     
0x446C   | 0      | 0       | 0.0      | 0.0     
0x446D   | 0      | 0       | 0.0      | 0.0     
0x446E   | 0      | 0       | 0.0      | 0.0     
0x446F   | 0      | 0       | 0.0      | 0.0     
0x4470   | 0      | 0       | 0.0      | 0.0     
0x4471   | 0      | 0       | 0.0      | 0.0     
0x4472   | 0      | 0       | 0.0      | 0.0     
0x4473   | 0      | 0       | 0.0      | 0.0     
0x4474   | 0      | 0       | 0.0      | 0.0     
0x4475   | 0      | 0       | 0.0      | 0.0     
0x4476   | 0      | 0       | 0.0      | 0.0     
0x4477   | 0      | 0       | 0.0      | 0.0     
0x4478   | 0      | 0       | 0.0      | 0.0     
0x4479   | 0      | 0       | 0.0      | 0.0     
0x447A   | 0      | 0       | 0.0      | 0.0     
0x447B   | 0      | 0       | 0.0      | 0.0     
0x447C   | 0      | 0       | 0.0      | 0.0     
0x447D   | 0      | 0       | 0.0      | 0.0     
0x447E   | 0      | 0       | 0.0      | 0.0     
0x447F   | 0      | 0       | 0.0      | 0.0     
0x4480   | 0      | 0       | 0.0      | 0.0     
0x4481   | 0      | 0       | 0.0      | 0.0     
0x4482   | 0      | 0       | 0.0      | 0.0     
0x4483   | 0      | 0       | 0.0      | 0.0     
0x4484   | 0      | 0       | 0.0      | 0.0     
0x4485   | 0      | 0       | 0.0      | 0.0     
0x4486   | 0      | 0       | 0.0      | 0.0     
0x4487   | 0      | 0       | 0.0      | 0.0     
0x4488   | 0      | 0       | 0.0      | 0.0     
0x4489   | 0      | 0       | 0.0      | 0.0     
0x448A   | 0      | 0       | 0.0      | 0.0     
0x448B   | 0      | 0       | 0.0      | 0.0     
0x448C   | 0      | 0       | 0.0      | 0.0     
0x448D   | 0      | 0       | 0.0      | 0.0     
0x448E   | 0      | 0       | 0.0      | 0.0     
0x448F   | 0      | 0       | 0.0      | 0.0     
0x4490   | 0      | 0       | 0.0      | 0.0     
0x4491   | 0      | 0       | 0.0      | 0.0     
0x4492   | 0      | 0       | 0.0      | 0.0     
0x4493   | 0      | 0       | 0.0      | 0.0     
0x4494   | 0      | 0       | 0.0      | 0.0     
0x4495   | 0      | 0       | 0.0      | 0.0     
0x4496   | 0      | 0       | 0.0      | 0.0     
0x4497   | 0      | 0       | 0.0      | 0.0     
0x4498   | 0      | 0       | 0.0      | 0.0     
0x4499   | 0      | 0       | 0.0      | 0.0     
0x449A   | 0      | 0       | 0.0      | 0.0     
0x449B   | 0      | 0       | 0.0      | 0.0     
0x449C   | 0      | 0       | 0.0      | 0.0     
0x449D   | 0      | 0       | 0.0      | 0.0     
0x449E   | 0      | 0       | 0.0      | 0.0     
0x449F   | 0      | 0       | 0.0      | 0.0     
0x44A0   | 0      | 0       | 0.0      | 0.0     
0x44A1   | 0      | 0       | 0.0      | 0.0     
0x44A2   | 0      | 0       | 0.0      | 0.0     
0x44A3   | 0      | 0       | 0.0      | 0.0     
0x44A4   | 0      | 0       | 0.0      | 0.0     
0x44A5   | 0      | 0       | 0.0      | 0.0     
0x44A6   | 0      | 0       | 0.0      | 0.0     
0x44A7   | 0      | 0       | 0.0      | 0.0     
0x44A8   | 0      | 0       | 0.0      | 0.0     
0x44A9   | 0      | 0       | 0.0      | 0.0     
0x44AA   | 0      | 0       | 0.0      | 0.0     
0x44AB   | 0      | 0       | 0.0      | 0.0     
0x44AC   | 0      | 0       | 0.0      | 0.0     
0x44AD   | 0      | 0       | 0.0      | 0.0     
0x44AE   | 0      | 0       | 0.0      | 0.0     
0x44AF   | 0      | 0       | 0.0      | 0.0     
0x44B0   | 0      | 0       | 0.0      | 0.0     
0x44B1   | 0      | 0       | 0.0      | 0.0     
0x44B2   | 0      | 0       | 0.0      | 0.0     
0x44B3   | 0      | 0       | 0.0      | 0.0     
0x44B4   | 0      | 0       | 0.0      | 0.0     
0x44B5   | 0      | 0       | 0.0      | 0.0     
0x44B6   | 0      | 0       | 0.0      | 0.0     
0x44B7   | 0      | 0       | 0.0      | 0.0     
